score,url,label
0.0,43891,-1
0.0,43892,-1
0.0,43893,-1
0.0783,43894,-1
0.0,43895,-1
0.0,43896,-1
0.1995,43897,-1
0.0,43898,-1
0.0,43899,-1
0.0,43900,-1
0.7901,43901,-1
0.0,43902,-1
0.0,43903,-1
0.0,43904,-1
0.0,43905,-1
0.0,43906,-1
0.0,43907,-1
0.0,43908,-1
0.0,43909,-1
0.0001,43910,-1
0.0324,43911,-1
0.0,43912,-1
0.0,43913,-1
0.0014,43914,-1
0.0,43915,-1
0.0,43916,-1
0.0,43917,-1
0.0,43918,-1
0.9069,43919,-1
0.0,43920,-1
0.0006,43921,-1
0.0,43922,-1
0.0,43923,-1
0.0,43924,-1
0.0,43925,-1
0.0,43926,-1
0.0001,43927,-1
0.0,43928,-1
0.0,43929,-1
0.0022,43930,-1
0.0,43931,-1
0.0,43932,-1
0.0,43933,-1
0.0001,43934,-1
0.0,43935,-1
0.0,43936,-1
0.0,43937,-1
0.0,43938,-1
0.0,43939,-1
0.0,43940,-1
0.0,43941,-1
0.0,43942,-1
0.0,43943,-1
0.0,43944,-1
0.0,43945,-1
0.0032,43946,-1
0.0006,43947,-1
0.0,43948,-1
0.0,43949,-1
0.0,43950,-1
0.0191,43951,-1
0.0,43952,-1
0.2185,43953,-1
0.0,43954,-1
0.0075,43955,-1
0.0,43956,-1
0.0,43957,-1
0.0,43958,-1
0.0003,43959,-1
0.0,43960,-1
0.0,43961,-1
0.0,43962,-1
0.0001,43963,-1
0.0052,43964,-1
0.5427,43965,-1
0.0,43966,-1
0.0,43967,-1
0.0,43968,-1
0.0,43969,-1
0.0,43970,-1
0.0,43971,-1
0.0,43972,-1
0.0,43973,-1
0.1856,43974,-1
0.0063,43975,-1
0.0,43976,-1
0.0094,43977,-1
0.2487,43978,-1
0.0,43979,-1
0.4436,43980,-1
0.0,43981,-1
0.0,43982,-1
0.0,43983,-1
0.0001,43984,-1
0.0,43985,-1
0.0,43986,-1
0.0,43987,-1
0.0,43988,-1
0.0,43989,-1
0.0,43990,-1
0.0,43991,-1
0.0,43992,-1
0.0851,43993,-1
0.0,43994,-1
0.0,43995,-1
0.0,43996,-1
0.0,43997,-1
0.0,43998,-1
0.0,43999,-1
0.0163,44000,-1
0.0,44001,-1
0.0,44002,-1
0.0001,44003,-1
0.0,44004,-1
0.0,44005,-1
0.0,44006,-1
0.0,44007,-1
0.0535,44008,-1
0.111,44009,-1
0.0,44010,-1
0.2743,44011,-1
0.0,44012,-1
0.0,44013,-1
0.0,44014,-1
0.1131,44015,-1
0.0,44016,-1
0.0,44017,-1
0.0129,44018,-1
0.0,44019,-1
0.0,44020,-1
0.0,44021,-1
0.0006,44022,-1
0.0,44023,-1
0.0,44024,-1
0.0,44025,-1
0.0,44026,-1
0.0001,44027,-1
0.0003,44028,-1
0.0006,44029,-1
0.0,44030,-1
0.0,44031,-1
0.1233,44032,-1
0.0,44033,-1
0.0,44034,-1
0.0,44035,-1
0.0,44036,-1
0.0,44037,-1
0.0,44038,-1
0.0,44039,-1
0.0,44040,-1
0.0,44041,-1
0.0,44042,-1
0.0,44043,-1
0.0002,44044,-1
0.0,44045,-1
0.0297,44046,-1
0.0031,44047,-1
0.0,44048,-1
0.0,44049,-1
0.0089,44050,-1
0.0,44051,-1
0.0,44052,-1
0.0,44053,-1
0.2696,44054,-1
0.0036,44055,-1
0.0,44056,-1
0.0,44057,-1
0.0,44058,-1
0.0,44059,-1
0.0031,44060,-1
0.0,44061,-1
0.0,44062,-1
0.0,44063,-1
0.175,44064,-1
0.0013,44065,-1
0.0,44066,-1
0.0,44067,-1
0.0464,44068,-1
0.0,44069,-1
0.0,44070,-1
0.0,44071,-1
0.0123,44072,-1
0.0,44073,-1
0.0,44074,-1
0.0093,44075,-1
0.0,44076,-1
0.0002,44077,-1
0.0,44078,-1
0.1234,44079,-1
0.0,44080,-1
0.0,44081,-1
0.0176,44082,-1
0.7088,44083,-1
0.0298,44084,-1
0.0,44085,-1
0.0,44086,-1
0.0765,44087,-1
0.0,44088,-1
0.0,44089,-1
0.0726,44090,-1
0.0,44091,-1
0.0,44092,-1
0.0,44093,-1
0.0,44094,-1
0.0,44095,-1
0.0,44096,-1
0.0009,44097,-1
0.0,44098,-1
0.0,44099,-1
0.0,44100,-1
0.0026,44101,-1
0.0005,44102,-1
0.0,44103,-1
0.0001,44104,-1
0.0,44105,-1
0.0,44106,-1
0.0,44107,-1
0.0,44108,-1
0.0,44109,-1
0.9738,44110,-1
0.0001,44111,-1
0.0,44112,-1
0.0,44113,-1
0.0,44114,-1
0.0,44115,-1
0.0042,44116,-1
0.0,44117,-1
0.0,44118,-1
0.0,44119,-1
0.0,44120,-1
0.0007,44121,-1
0.0,44122,-1
0.0,44123,-1
0.0,44124,-1
0.1876,44125,-1
0.0,44126,-1
0.0,44127,-1
0.0,44128,-1
0.0,44129,-1
0.0,44130,-1
0.0,44131,-1
0.0045,44132,-1
0.0,44133,-1
0.0554,44134,-1
0.0,44135,-1
0.0,44136,-1
0.0,44137,-1
0.0,44138,-1
0.0,44139,-1
0.0011,44140,-1
0.0007,44141,-1
0.0,44142,-1
0.0,44143,-1
0.0,44144,-1
0.0,44145,-1
0.0,44146,-1
0.0,44147,-1
0.0,44148,-1
0.0,44149,-1
0.0,44150,-1
0.2312,44151,-1
0.0,44152,-1
0.0,44153,-1
0.0,44154,-1
0.0646,44155,-1
0.0,44156,-1
0.0,44157,-1
0.0,44158,-1
0.0,44159,-1
0.0,44160,-1
0.0,44161,-1
0.1264,44162,-1
0.0,44163,-1
0.0,44164,-1
0.0,44165,-1
0.0054,44166,-1
0.0,44167,-1
0.5342,44168,-1
0.0597,44169,-1
0.0,44170,-1
0.0,44171,-1
0.0,44172,-1
0.0,44173,-1
0.0,44174,-1
0.0,44175,-1
0.0,44176,-1
0.0,44177,-1
0.0,44178,-1
0.0,44179,-1
0.0,44180,-1
0.0,44181,-1
0.0,44182,-1
0.6574,44183,-1
0.0043,44184,-1
0.0,44185,-1
0.0,44186,-1
0.0,44187,-1
0.0,44188,-1
0.0005,44189,-1
0.0,44190,-1
0.0,44191,-1
0.0,44192,-1
0.0,44193,-1
0.0,44194,-1
0.0065,44195,-1
0.0,44196,-1
0.0001,44197,-1
0.0,44198,-1
0.0,44199,-1
0.0,44200,-1
0.0,44201,-1
0.0,44202,-1
0.0,44203,-1
0.0201,44204,-1
0.0,44205,-1
0.0,44206,-1
0.0001,44207,-1
0.0,44208,-1
0.0,44209,-1
0.0339,44210,-1
0.4407,44211,-1
0.0016,44212,-1
0.0,44213,-1
0.0,44214,-1
0.0,44215,-1
0.0,44216,-1
0.004,44217,-1
0.0,44218,-1
0.0,44219,-1
0.0,44220,-1
0.0,44221,-1
0.3488,44222,-1
0.0,44223,-1
0.0,44224,-1
0.0,44225,-1
0.0,44226,-1
0.0,44227,-1
0.0,44228,-1
0.0,44229,-1
0.0,44230,-1
0.0,44231,-1
0.0,44232,-1
0.1502,44233,-1
0.0,44234,-1
0.0,44235,-1
0.0,44236,-1
0.0,44237,-1
0.0,44238,-1
0.0,44239,-1
0.0,44240,-1
0.0,44241,-1
0.0,44242,-1
0.0,44243,-1
0.0,44244,-1
0.0,44245,-1
0.1278,44246,-1
0.0001,44247,-1
0.0434,44248,-1
0.0,44249,-1
0.0004,44250,-1
0.0001,44251,-1
0.0008,44252,-1
0.0,44253,-1
0.0,44254,-1
0.0045,44255,-1
0.0,44256,-1
0.0,44257,-1
0.0,44258,-1
0.0,44259,-1
0.0,44260,-1
0.0,44261,-1
0.0,44262,-1
0.0,44263,-1
0.0,44264,-1
0.0046,44265,-1
0.0424,44266,-1
0.0,44267,-1
0.0,44268,-1
0.0,44269,-1
0.0031,44270,-1
0.0005,44271,-1
0.0,44272,-1
0.0,44273,-1
0.0,44274,-1
0.0001,44275,-1
0.0,44276,-1
0.0,44277,-1
0.0013,44278,-1
0.0,44279,-1
0.0146,44280,-1
0.0,44281,-1
0.0,44282,-1
0.0132,44283,-1
0.0,44284,-1
0.0,44285,-1
0.0,44286,-1
0.0,44287,-1
0.0,44288,-1
0.0,44289,-1
0.0,44290,-1
0.0,44291,-1
0.0,44292,-1
0.0018,44293,-1
0.0,44294,-1
0.4121,44295,-1
0.0,44296,-1
0.0,44297,-1
0.0,44298,-1
0.0,44299,-1
0.0,44300,-1
0.0,44301,-1
0.0017,44302,-1
0.0,44303,-1
0.0,44304,-1
0.001,44305,-1
0.0,44306,-1
0.0208,44307,-1
0.0,44308,-1
0.0,44309,-1
0.0,44310,-1
0.0,44311,-1
0.0,44312,-1
0.0,44313,-1
0.0,44314,-1
0.0,44315,-1
0.0,44316,-1
0.0004,44317,-1
0.0,44318,-1
0.0,44319,-1
0.0,44320,-1
0.0,44321,-1
0.0,44322,-1
0.0,44323,-1
0.0001,44324,-1
0.0,44325,-1
0.0,44326,-1
0.0,44327,-1
0.0,44328,-1
0.0,44329,-1
0.0,44330,-1
0.0,44331,-1
0.0,44332,-1
0.0,44333,-1
0.0,44334,-1
0.0,44335,-1
0.0,44336,-1
0.0,44337,-1
0.0,44338,-1
0.0006,44339,-1
0.0,44340,-1
0.0,44341,-1
0.0,44342,-1
0.0,44343,-1
0.0146,44344,-1
0.0,44345,-1
0.0,44346,-1
0.0007,44347,-1
0.0126,44348,-1
0.0002,44349,-1
0.0031,44350,-1
0.0,44351,-1
0.0,44352,-1
0.0167,44353,-1
0.0008,44354,-1
0.0,44355,-1
0.9907,44356,-1
0.0,44357,-1
0.0,44358,-1
0.0,44359,-1
0.0,44360,-1
0.0,44361,-1
0.0,44362,-1
0.0,44363,-1
0.0127,44364,-1
0.0,44365,-1
0.0,44366,-1
0.0005,44367,-1
0.0,44368,-1
0.0,44369,-1
0.0,44370,-1
0.0001,44371,-1
0.1682,44372,-1
0.0,44373,-1
0.0,44374,-1
0.003,44375,-1
0.0003,44376,-1
0.0229,44377,-1
0.0,44378,-1
0.0,44379,-1
0.0001,44380,-1
0.0,44381,-1
0.0,44382,-1
0.0,44383,-1
0.0,44384,-1
0.0,44385,-1
0.0131,44386,-1
0.0024,44387,-1
0.0,44388,-1
0.0,44389,-1
0.0,44390,-1
0.0,44391,-1
0.0011,44392,-1
0.0,44393,-1
0.0473,44394,-1
0.0,44395,-1
0.0,44396,-1
0.0142,44397,-1
0.0,44398,-1
0.0,44399,-1
0.0,44400,-1
0.0,44401,-1
0.0025,44402,-1
0.0001,44403,-1
0.0,44404,-1
0.0,44405,-1
0.0,44406,-1
0.0,44407,-1
0.0,44408,-1
0.1436,44409,-1
0.0,44410,-1
0.0,44411,-1
0.0,44412,-1
0.0001,44413,-1
0.0,44414,-1
0.0,44415,-1
0.008,44416,-1
0.0185,44417,-1
0.0,44418,-1
0.0,44419,-1
0.0,44420,-1
0.1846,44421,-1
0.0,44422,-1
0.0,44423,-1
0.0,44424,-1
0.0,44425,-1
0.0822,44426,-1
0.0,44427,-1
0.0,44428,-1
0.0053,44429,-1
0.6494,44430,-1
0.0017,44431,-1
0.0,44432,-1
0.0,44433,-1
0.0,44434,-1
0.0,44435,-1
0.0,44436,-1
0.0,44437,-1
0.0008,44438,-1
0.0,44439,-1
0.0003,44440,-1
0.0008,44441,-1
0.0,44442,-1
0.0,44443,-1
0.0,44444,-1
0.0,44445,-1
0.0001,44446,-1
0.0,44447,-1
0.0,44448,-1
0.0,44449,-1
0.1991,44450,-1
0.0099,44451,-1
0.1172,44452,-1
0.0,44453,-1
0.0,44454,-1
0.0064,44455,-1
0.0013,44456,-1
0.0,44457,-1
0.0,44458,-1
0.0,44459,-1
0.0,44460,-1
0.0,44461,-1
0.0,44462,-1
0.0,44463,-1
0.0,44464,-1
0.0,44465,-1
0.0,44466,-1
0.0,44467,-1
0.0,44468,-1
0.0,44469,-1
0.0047,44470,-1
0.0174,44471,-1
0.0,44472,-1
0.0,44473,-1
0.004,44474,-1
0.0,44475,-1
0.0,44476,-1
0.0143,44477,-1
0.0,44478,-1
0.0,44479,-1
0.0911,44480,-1
0.0,44481,-1
0.0,44482,-1
0.0,44483,-1
0.0,44484,-1
0.0,44485,-1
0.2941,44486,-1
0.0,44487,-1
0.0,44488,-1
0.0,44489,-1
0.8923,44490,-1
0.0,44491,-1
0.0,44492,-1
0.1208,44493,-1
0.0,44494,-1
0.0758,44495,-1
0.0001,44496,-1
0.0,44497,-1
0.0,44498,-1
0.0,44499,-1
0.0,44500,-1
0.0,44501,-1
0.9317,44502,-1
0.0,44503,-1
0.0,44504,-1
0.0,44505,-1
0.0,44506,-1
0.0,44507,-1
0.0,44508,-1
0.0,44509,-1
0.0112,44510,-1
0.02,44511,-1
0.0,44512,-1
0.0067,44513,-1
0.0,44514,-1
0.0,44515,-1
0.0,44516,-1
0.2086,44517,-1
0.0,44518,-1
0.0005,44519,-1
0.4367,44520,-1
0.0,44521,-1
0.001,44522,-1
0.0,44523,-1
0.2107,44524,-1
0.0007,44525,-1
0.0,44526,-1
0.0,44527,-1
0.0,44528,-1
0.0,44529,-1
0.0,44530,-1
0.0,44531,-1
0.0009,44532,-1
0.0,44533,-1
0.0,44534,-1
0.0,44535,-1
0.0027,44536,-1
0.0,44537,-1
0.0436,44538,-1
0.0,44539,-1
0.1136,44540,-1
0.0,44541,-1
0.0,44542,-1
0.0,44543,-1
0.0,44544,-1
0.0,44545,-1
0.0,44546,-1
0.0,44547,-1
0.0,44548,-1
0.0,44549,-1
0.0,44550,-1
0.0,44551,-1
0.0,44552,-1
0.0,44553,-1
0.0,44554,-1
0.027,44555,-1
0.0,44556,-1
0.0,44557,-1
0.0,44558,-1
0.0,44559,-1
0.0002,44560,-1
0.0062,44561,-1
0.0,44562,-1
0.0,44563,-1
0.0,44564,-1
0.0,44565,-1
0.0,44566,-1
0.0,44567,-1
0.0,44568,-1
0.0,44569,-1
0.0218,44570,-1
0.0,44571,-1
0.0,44572,-1
0.0035,44573,-1
0.6163,44574,-1
0.0,44575,-1
0.8228,44576,-1
0.0,44577,-1
0.0,44578,-1
0.0,44579,-1
0.0012,44580,-1
0.4297,44581,-1
0.0,44582,-1
0.0,44583,-1
0.0,44584,-1
0.0,44585,-1
0.0,44586,-1
0.0,44587,-1
0.0,44588,-1
0.0,44589,-1
0.657,44590,-1
0.0,44591,-1
0.0,44592,-1
0.0,44593,-1
0.0,44594,-1
0.0,44595,-1
0.0,44596,-1
0.0004,44597,-1
0.0,44598,-1
0.0001,44599,-1
0.0001,44600,-1
0.0,44601,-1
0.0,44602,-1
0.0024,44603,-1
0.0,44604,-1
0.0,44605,-1
0.0,44606,-1
0.0,44607,-1
0.0,44608,-1
0.9925,44609,-1
0.0002,44610,-1
0.0,44611,-1
0.0,44612,-1
0.0,44613,-1
0.0001,44614,-1
0.0317,44615,-1
0.002,44616,-1
0.0,44617,-1
0.0002,44618,-1
0.0,44619,-1
0.0,44620,-1
0.0,44621,-1
0.0001,44622,-1
0.0,44623,-1
0.0001,44624,-1
0.0,44625,-1
0.0,44626,-1
0.0,44627,-1
0.0,44628,-1
0.0,44629,-1
0.0,44630,-1
0.0,44631,-1
0.0193,44632,-1
0.0001,44633,-1
0.0748,44634,-1
0.0,44635,-1
0.2526,44636,-1
0.0,44637,-1
0.0,44638,-1
0.0,44639,-1
0.0,44640,-1
0.0,44641,-1
0.0105,44642,-1
0.0,44643,-1
0.0001,44644,-1
0.0,44645,-1
0.0,44646,-1
0.001,44647,-1
0.0001,44648,-1
0.0006,44649,-1
0.0,44650,-1
0.0,44651,-1
0.0042,44652,-1
0.0016,44653,-1
0.0,44654,-1
0.0,44655,-1
0.0,44656,-1
0.0,44657,-1
0.101,44658,-1
0.0001,44659,-1
0.0,44660,-1
0.0,44661,-1
0.5277,44662,-1
0.0,44663,-1
0.0,44664,-1
0.0,44665,-1
0.0,44666,-1
0.0,44667,-1
0.1301,44668,-1
0.0,44669,-1
0.0,44670,-1
0.0001,44671,-1
0.0,44672,-1
0.0,44673,-1
0.0008,44674,-1
0.0001,44675,-1
0.2066,44676,-1
0.0,44677,-1
0.0,44678,-1
0.0,44679,-1
0.0,44680,-1
0.0001,44681,-1
0.0,44682,-1
0.0,44683,-1
0.0,44684,-1
0.0,44685,-1
0.0,44686,-1
0.0,44687,-1
0.0,44688,-1
0.0,44689,-1
0.0001,44690,-1
0.0,44691,-1
0.2171,44692,-1
0.0,44693,-1
0.0,44694,-1
0.0,44695,-1
0.0,44696,-1
0.0,44697,-1
0.0027,44698,-1
0.0293,44699,-1
0.0,44700,-1
0.2337,44701,-1
0.0125,44702,-1
0.0,44703,-1
0.0,44704,-1
0.0,44705,-1
0.0006,44706,-1
0.0,44707,-1
0.0,44708,-1
0.0,44709,-1
0.0,44710,-1
0.0,44711,-1
0.0,44712,-1
0.0,44713,-1
0.0,44714,-1
0.0,44715,-1
0.0,44716,-1
0.0,44717,-1
0.0001,44718,-1
0.0,44719,-1
0.0,44720,-1
0.0,44721,-1
0.0101,44722,-1
0.0008,44723,-1
0.0,44724,-1
0.0,44725,-1
0.0,44726,-1
0.0,44727,-1
0.0,44728,-1
0.0005,44729,-1
0.0,44730,-1
0.0,44731,-1
0.9356,44732,-1
0.0029,44733,-1
0.0,44734,-1
0.0,44735,-1
0.0,44736,-1
0.0003,44737,-1
0.0021,44738,-1
0.0,44739,-1
0.3129,44740,-1
0.0,44741,-1
0.0,44742,-1
0.4664,44743,-1
0.1382,44744,-1
0.0,44745,-1
0.0118,44746,-1
0.0,44747,-1
0.116,44748,-1
0.0,44749,-1
0.0,44750,-1
0.0001,44751,-1
0.0,44752,-1
0.0,44753,-1
0.0,44754,-1
0.0,44755,-1
0.0,44756,-1
0.0,44757,-1
0.14,44758,-1
0.0024,44759,-1
0.007,44760,-1
0.0,44761,-1
0.0,44762,-1
0.0,44763,-1
0.0,44764,-1
0.0,44765,-1
0.0,44766,-1
0.0,44767,-1
0.0226,44768,-1
0.0,44769,-1
0.0233,44770,-1
0.0,44771,-1
0.0,44772,-1
0.0,44773,-1
0.0,44774,-1
0.0,44775,-1
0.0,44776,-1
0.0,44777,-1
0.0,44778,-1
0.2191,44779,-1
0.4825,44780,-1
0.0007,44781,-1
0.0,44782,-1
0.0,44783,-1
0.0001,44784,-1
0.0,44785,-1
0.0,44786,-1
0.0,44787,-1
0.0,44788,-1
0.0,44789,-1
0.0,44790,-1
0.0,44791,-1
0.0,44792,-1
0.0,44793,-1
0.0,44794,-1
0.0,44795,-1
0.0,44796,-1
0.0,44797,-1
0.0,44798,-1
0.0,44799,-1
0.0,44800,-1
0.0,44801,-1
0.0,44802,-1
0.0001,44803,-1
0.0,44804,-1
0.0,44805,-1
0.0,44806,-1
0.1013,44807,-1
0.0,44808,-1
0.0,44809,-1
0.0,44810,-1
0.0,44811,-1
0.0,44812,-1
0.0,44813,-1
0.0,44814,-1
0.0011,44815,-1
0.0,44816,-1
0.0,44817,-1
0.0,44818,-1
0.0,44819,-1
0.0,44820,-1
0.0,44821,-1
0.0,44822,-1
0.0716,44823,-1
0.0,44824,-1
0.0,44825,-1
0.0,44826,-1
0.0,44827,-1
0.0,44828,-1
0.0,44829,-1
0.0,44830,-1
0.0,44831,-1
0.0,44832,-1
0.0,44833,-1
0.0004,44834,-1
0.0021,44835,-1
0.0,44836,-1
0.0,44837,-1
0.1299,44838,-1
0.0,44839,-1
0.0,44840,-1
0.0,44841,-1
0.0,44842,-1
0.0,44843,-1
0.0,44844,-1
0.0311,44845,-1
0.0,44846,-1
0.0,44847,-1
0.0,44848,-1
0.0,44849,-1
0.0,44850,-1
0.0,44851,-1
0.0,44852,-1
0.0,44853,-1
0.0001,44854,-1
0.0,44855,-1
0.0,44856,-1
0.029,44857,-1
0.0,44858,-1
0.0,44859,-1
0.0,44860,-1
0.0,44861,-1
0.0,44862,-1
0.0,44863,-1
0.0,44864,-1
0.0,44865,-1
0.0,44866,-1
0.0017,44867,-1
0.0,44868,-1
0.0,44869,-1
0.0,44870,-1
0.0,44871,-1
0.0,44872,-1
0.0,44873,-1
0.0323,44874,-1
0.0,44875,-1
0.0001,44876,-1
0.0,44877,-1
0.0,44878,-1
0.0,44879,-1
0.0,44880,-1
0.0918,44881,-1
0.0,44882,-1
0.0,44883,-1
0.0,44884,-1
0.0,44885,-1
0.0,44886,-1
0.0,44887,-1
0.0,44888,-1
0.0,44889,-1
0.0025,44890,-1
0.0,44891,-1
0.0,44892,-1
0.0,44893,-1
0.0,44894,-1
0.0,44895,-1
0.0,44896,-1
0.2052,44897,-1
0.0006,44898,-1
0.0,44899,-1
0.0,44900,-1
0.03,44901,-1
0.2882,44902,-1
0.0,44903,-1
0.0,44904,-1
0.0004,44905,-1
0.0,44906,-1
0.0,44907,-1
0.0,44908,-1
0.0,44909,-1
0.0002,44910,-1
0.0,44911,-1
0.0,44912,-1
0.0131,44913,-1
0.0,44914,-1
0.0003,44915,-1
0.0,44916,-1
0.0,44917,-1
0.0,44918,-1
0.0006,44919,-1
0.0,44920,-1
0.0067,44921,-1
0.0,44922,-1
0.0003,44923,-1
0.0,44924,-1
0.0003,44925,-1
0.0,44926,-1
0.0001,44927,-1
0.0,44928,-1
0.0,44929,-1
0.0,44930,-1
0.0,44931,-1
0.0,44932,-1
0.99,44933,-1
0.0,44934,-1
0.0001,44935,-1
0.0,44936,-1
0.0,44937,-1
0.0,44938,-1
0.0,44939,-1
0.0155,44940,-1
0.0,44941,-1
0.0,44942,-1
0.1064,44943,-1
0.0446,44944,-1
0.0,44945,-1
0.0,44946,-1
0.0,44947,-1
0.0006,44948,-1
0.0,44949,-1
0.0,44950,-1
0.3224,44951,-1
0.1807,44952,-1
0.0033,44953,-1
0.0,44954,-1
0.0,44955,-1
0.5168,44956,-1
0.1754,44957,-1
0.0,44958,-1
0.0,44959,-1
0.0013,44960,-1
0.0,44961,-1
0.0,44962,-1
0.0,44963,-1
0.013,44964,-1
0.0,44965,-1
0.0,44966,-1
0.0,44967,-1
0.0,44968,-1
0.0,44969,-1
0.0,44970,-1
0.0,44971,-1
0.0,44972,-1
0.0,44973,-1
0.0,44974,-1
0.0,44975,-1
0.0089,44976,-1
0.0,44977,-1
0.0055,44978,-1
0.0497,44979,-1
0.0,44980,-1
0.0,44981,-1
0.0023,44982,-1
0.0,44983,-1
0.0001,44984,-1
0.0,44985,-1
0.543,44986,-1
0.0,44987,-1
0.0,44988,-1
0.0,44989,-1
0.0,44990,-1
0.0,44991,-1
0.028,44992,-1
0.0095,44993,-1
0.0035,44994,-1
0.0,44995,-1
0.0,44996,-1
0.0071,44997,-1
0.0,44998,-1
0.0,44999,-1
0.9029,45000,-1
0.0,45001,-1
0.0,45002,-1
0.0,45003,-1
0.0006,45004,-1
0.0,45005,-1
0.0007,45006,-1
0.0,45007,-1
0.0,45008,-1
0.0,45009,-1
0.0,45010,-1
0.0,45011,-1
0.0005,45012,-1
0.0,45013,-1
0.1825,45014,-1
0.1162,45015,-1
0.0,45016,-1
0.0,45017,-1
0.0,45018,-1
0.1292,45019,-1
0.0976,45020,-1
0.7583,45021,-1
0.3045,45022,-1
0.0,45023,-1
0.0002,45024,-1
0.0,45025,-1
0.3608,45026,-1
0.0,45027,-1
0.0,45028,-1
0.0006,45029,-1
0.0037,45030,-1
0.1613,45031,-1
0.0,45032,-1
0.0,45033,-1
0.0,45034,-1
0.2897,45035,-1
0.0,45036,-1
0.0,45037,-1
0.263,45038,-1
0.0081,45039,-1
0.0,45040,-1
0.0,45041,-1
0.0122,45042,-1
0.0003,45043,-1
0.0,45044,-1
0.0,45045,-1
0.0,45046,-1
0.0,45047,-1
0.0,45048,-1
0.0,45049,-1
0.0,45050,-1
0.0,45051,-1
0.0,45052,-1
0.0,45053,-1
0.9762,45054,-1
0.0,45055,-1
0.0001,45056,-1
0.0,45057,-1
0.0,45058,-1
0.6532,45059,-1
0.0,45060,-1
0.0194,45061,-1
0.0,45062,-1
0.0,45063,-1
0.0,45064,-1
0.3253,45065,-1
0.0,45066,-1
0.0,45067,-1
0.0,45068,-1
0.0,45069,-1
0.0,45070,-1
0.0,45071,-1
0.0,45072,-1
0.0114,45073,-1
0.3246,45074,-1
0.0,45075,-1
0.8248,45076,-1
0.0,45077,-1
0.0,45078,-1
0.0,45079,-1
0.0,45080,-1
0.0001,45081,-1
0.0001,45082,-1
0.0072,45083,-1
0.0029,45084,-1
0.0,45085,-1
0.0,45086,-1
0.0633,45087,-1
0.0,45088,-1
0.1249,45089,-1
0.0,45090,-1
0.0,45091,-1
0.0132,45092,-1
0.0001,45093,-1
0.0018,45094,-1
0.8703,45095,-1
0.0002,45096,-1
0.0,45097,-1
0.0903,45098,-1
0.0,45099,-1
0.0,45100,-1
0.0,45101,-1
0.0001,45102,-1
0.0005,45103,-1
0.0,45104,-1
0.0,45105,-1
0.0727,45106,-1
0.0,45107,-1
0.0,45108,-1
0.0,45109,-1
0.0,45110,-1
0.0001,45111,-1
0.0239,45112,-1
0.1098,45113,-1
0.0,45114,-1
0.0,45115,-1
0.0,45116,-1
0.0001,45117,-1
0.0,45118,-1
0.0001,45119,-1
0.0,45120,-1
0.0,45121,-1
0.0,45122,-1
0.0,45123,-1
0.0,45124,-1
0.0936,45125,-1
0.0,45126,-1
0.0001,45127,-1
0.0,45128,-1
0.0,45129,-1
0.0,45130,-1
0.0089,45131,-1
0.0,45132,-1
0.0001,45133,-1
0.0654,45134,-1
0.3213,45135,-1
0.0,45136,-1
0.0,45137,-1
0.0,45138,-1
0.0,45139,-1
0.0949,45140,-1
0.0827,45141,-1
0.0097,45142,-1
0.0009,45143,-1
0.0005,45144,-1
0.0,45145,-1
0.0,45146,-1
0.0,45147,-1
0.0002,45148,-1
0.0,45149,-1
0.0,45150,-1
0.0004,45151,-1
0.0006,45152,-1
0.0,45153,-1
0.0,45154,-1
0.0,45155,-1
0.0,45156,-1
0.0,45157,-1
0.0,45158,-1
0.0,45159,-1
0.0483,45160,-1
0.4051,45161,-1
0.0481,45162,-1
0.0013,45163,-1
0.0,45164,-1
0.0,45165,-1
0.0,45166,-1
0.0,45167,-1
0.0,45168,-1
0.0628,45169,-1
0.0,45170,-1
0.0,45171,-1
0.0,45172,-1
0.0,45173,-1
0.0,45174,-1
0.0004,45175,-1
0.0,45176,-1
0.0,45177,-1
0.0001,45178,-1
0.0034,45179,-1
0.0,45180,-1
0.0,45181,-1
0.0,45182,-1
0.0,45183,-1
0.0,45184,-1
0.0,45185,-1
0.0,45186,-1
0.0,45187,-1
0.0,45188,-1
0.0,45189,-1
0.0,45190,-1
0.0,45191,-1
0.0,45192,-1
0.0,45193,-1
0.0,45194,-1
0.0,45195,-1
0.1346,45196,-1
0.0,45197,-1
0.0,45198,-1
0.0,45199,-1
0.0,45200,-1
0.0,45201,-1
0.0,45202,-1
0.0,45203,-1
0.0,45204,-1
0.0,45205,-1
0.0,45206,-1
0.0,45207,-1
0.0,45208,-1
0.0024,45209,-1
0.0,45210,-1
0.0001,45211,-1
0.0,45212,-1
0.0014,45213,-1
0.0,45214,-1
0.0,45215,-1
0.0,45216,-1
0.1422,45217,-1
0.0,45218,-1
0.0,45219,-1
0.0434,45220,-1
0.0,45221,-1
0.7218,45222,-1
0.0,45223,-1
0.0004,45224,-1
0.0,45225,-1
0.0,45226,-1
0.0,45227,-1
0.5326,45228,-1
0.0,45229,-1
0.0,45230,-1
0.0,45231,-1
0.0,45232,-1
0.0,45233,-1
0.0046,45234,-1
0.0003,45235,-1
0.0,45236,-1
0.0,45237,-1
0.0722,45238,-1
0.0017,45239,-1
0.0,45240,-1
0.0003,45241,-1
0.0,45242,-1
0.0,45243,-1
0.0,45244,-1
0.0,45245,-1
0.0004,45246,-1
0.0,45247,-1
0.0001,45248,-1
0.0003,45249,-1
0.0,45250,-1
0.0,45251,-1
0.0,45252,-1
0.0,45253,-1
